Zip_code;Zip_name;Municipality_name;Municipality_code;NUTS3_name;NUTS3_code
15900;Jalkaranta;Lahti;398;Päijät-Häme;7
15950;Kiikkula;Lahti;398;Päijät-Häme;7
15980;Messilä;Hollola;98;Päijät-Häme;7
16100;Uusikylä;Lahti;398;Päijät-Häme;7
16160;Okkeri;Lahti;398;Päijät-Häme;7
16200;Artjärvi Keskus;Orimattila;560;Päijät-Häme;7
16230;Artjärvi Kirkonkylä;Orimattila;560;Päijät-Häme;7
16260;Hietana;Orimattila;560;Päijät-Häme;7
16270;Villikkala;Orimattila;560;Päijät-Häme;7
16280;Kuivanto;Orimattila;560;Päijät-Häme;7
16300;Orimattila Keskus;Orimattila;560;Päijät-Häme;7
16310;Virenoja;Orimattila;560;Päijät-Häme;7
16320;Pennala;Orimattila;560;Päijät-Häme;7
16330;Heinämaa;Orimattila;560;Päijät-Häme;7
16350;Niinikoski;Orimattila;560;Päijät-Häme;7
16390;Pakaa;Orimattila;560;Päijät-Häme;7
16450;Mallusjoki;Orimattila;560;Päijät-Häme;7
16500;Herrala;Hollola;98;Päijät-Häme;7
16510;Luhtikylä;Orimattila;560;Päijät-Häme;7
16540;Mertie;Kärkölä;316;Päijät-Häme;7
16600;Järvelä;Kärkölä;316;Päijät-Häme;7
16610;Kärkölä kk;Kärkölä;316;Päijät-Häme;7
16630;Tennilä;Hollola;98;Päijät-Häme;7
16670;Lappila;Kärkölä;316;Päijät-Häme;7
16710;Hollola kk;Hollola;98;Päijät-Häme;7
16730;Kutajärvi;Hollola;98;Päijät-Häme;7
16790;Manskivi;Hollola;98;Päijät-Häme;7
16800;Hämeenkoski;Hollola;98;Päijät-Häme;7
16900;Lammi kk;Hämeenlinna;109;Kanta-Häme;5
16960;Iso-Evo;Hämeenlinna;109;Kanta-Häme;5
16970;Evo;Hämeenlinna;109;Kanta-Häme;5
17110;Sipilä;Hollola;98;Päijät-Häme;7
17120;Paimela;Hollola;98;Päijät-Häme;7
17130;Vesivehmaa;Asikkala;16;Päijät-Häme;7
17150;Urajärvi;Asikkala;16;Päijät-Häme;7
17200;Vääksy Keskus;Asikkala;16;Päijät-Häme;7
17220;Pietilä;Asikkala;16;Päijät-Häme;7
17240;Kalkkinen;Asikkala;16;Päijät-Häme;7
17320;Asikkala;Asikkala;16;Päijät-Häme;7
17410;Viitaila;Asikkala;16;Päijät-Häme;7
17430;Kurhila;Asikkala;16;Päijät-Häme;7
17440;Vähimaa;Asikkala;16;Päijät-Häme;7
17450;Iso-Äiniö-Vähimaa;Asikkala;16;Päijät-Häme;7
17470;Maakeski;Padasjoki;576;Päijät-Häme;7
17500;Padasjoki Keskus;Padasjoki;576;Päijät-Häme;7
17510;Nyystölä;Padasjoki;576;Päijät-Häme;7
17530;Arrakoski;Padasjoki;576;Päijät-Häme;7
17610;Auttoinen;Padasjoki;576;Päijät-Häme;7
17630;Vesijako;Padasjoki;576;Päijät-Häme;7
17710;Torittu;Padasjoki;576;Päijät-Häme;7
17740;Kasiniemi-Torittu;Padasjoki;576;Päijät-Häme;7
17780;Harmoinen;Kuhmoinen;291;Keski-Suomi;13
17800;Kuhmoinen Keskus;Kuhmoinen;291;Keski-Suomi;13
17840;Harjunsalmi;Kuhmoinen;291;Keski-Suomi;13
17850;Pihlajakoski;Kuhmoinen;291;Keski-Suomi;13
17870;Ruolahti;Kuhmoinen;291;Keski-Suomi;13
17930;Päijälä;Kuhmoinen;291;Keski-Suomi;13
17950;Kylämä;Kuhmoinen;291;Keski-Suomi;13
17970;Puukkoinen;Kuhmoinen;291;Keski-Suomi;13
18100;Heinola Keskus;Heinola;111;Päijät-Häme;7
18120;Reumasairaala-alue;Heinola;111;Päijät-Häme;7
18130;Tommola-Sahanniemi;Heinola;111;Päijät-Häme;7
18150;Jyränkö;Heinola;111;Päijät-Häme;7
18200;Kaakonlampi-Pyhätön;Heinola;111;Päijät-Häme;7
18300;Heinola kk;Heinola;111;Päijät-Häme;7
18600;Myllyoja;Heinola;111;Päijät-Häme;7
19110;Vierumäki taajama;Heinola;111;Päijät-Häme;7
19120;Vierumäki urheiluopisto;Heinola;111;Päijät-Häme;7
19160;Huutotöyry;Iitti;142;Kymenlaakso;8
19210;Lusi;Heinola;111;Päijät-Häme;7
19230;Onkiniemi;Sysmä;781;Päijät-Häme;7
19250;Syrjäkoski;Heinola;111;Päijät-Häme;7
19260;Paaso-Syrjäkoski;Heinola;111;Päijät-Häme;7
19310;Karilanmaa;Sysmä;781;Päijät-Häme;7
19320;Nikkaroinen;Sysmä;781;Päijät-Häme;7
19370;Nuoramoinen;Sysmä;781;Päijät-Häme;7
19410;Kuortti;Pertunmaa;588;Etelä-Savo;10
19420;Mansikkamäki;Pertunmaa;588;Etelä-Savo;10
19430;Pertunmaa Keskus;Pertunmaa;588;Etelä-Savo;10
19460;Ruorasmäki;Pertunmaa;588;Etelä-Savo;10
19470;Lihavanpää-Hartosenpää;Pertunmaa;588;Etelä-Savo;10
19480;Hartosenpää;Pertunmaa;588;Etelä-Savo;10
19510;Lepsala;Hartola;81;Päijät-Häme;7
19540;Koitti-Lepsala;Hartola;81;Päijät-Häme;7
19600;Hartola Keskus;Hartola;81;Päijät-Häme;7
19610;Murakka;Hartola;81;Päijät-Häme;7
19620;Pohela;Hartola;81;Päijät-Häme;7
19630;Kalhonkylä;Hartola;81;Päijät-Häme;7
19650;Joutsa Keskus;Joutsa;172;Keski-Suomi;13
19670;Mieskonmäki;Joutsa;172;Keski-Suomi;13
19700;Sysmä Keskus;Sysmä;781;Päijät-Häme;7
19730;Särkilampi;Sysmä;781;Päijät-Häme;7
19740;Liikola;Sysmä;781;Päijät-Häme;7
19770;Valittula;Sysmä;781;Päijät-Häme;7
19850;Putkijärvi-Siltasuo;Hartola;81;Päijät-Häme;7
19910;Tammijärvi;Luhanka;435;Keski-Suomi;13
19920;Pappinen;Joutsa;172;Keski-Suomi;13
19950;Luhanka;Luhanka;435;Keski-Suomi;13
20100;Turku Keskus;Turku;853;Varsinais-Suomi;2
20200;Iso-Heikkilä;Turku;853;Varsinais-Suomi;2
20210;Pahaniemi;Turku;853;Varsinais-Suomi;2
20240;Pansio-Perno;Turku;853;Varsinais-Suomi;2
20250;Pitkämäki-Muhkuri;Turku;853;Varsinais-Suomi;2
20300;Pohjola-Kastu;Turku;853;Varsinais-Suomi;2
20320;Kuninkoja-Mälikkälä;Turku;853;Varsinais-Suomi;2
20360;Kärsämäki-Urusvuori-Halinen;Turku;853;Varsinais-Suomi;2
20380;Räntämäki-Saramäki;Turku;853;Varsinais-Suomi;2
20400;Moisio;Turku;853;Varsinais-Suomi;2
20460;Jäkärlä;Turku;853;Varsinais-Suomi;2
20500;Vesilinna;Turku;853;Varsinais-Suomi;2
20520;Kupittaa;Turku;853;Varsinais-Suomi;2
20540;Nummi-Ylioppilaskylä;Turku;853;Varsinais-Suomi;2
20610;Varissuo;Turku;853;Varsinais-Suomi;2
20660;Littoinen;Kaarina;202;Varsinais-Suomi;2
20700;Vartiovuori-Samppalinna;Turku;853;Varsinais-Suomi;2
20720;Vasaramäki;Turku;853;Varsinais-Suomi;2
20730;Skanssi;Turku;853;Varsinais-Suomi;2
20740;Ilpoinen-Harittu;Turku;853;Varsinais-Suomi;2
20750;Huhkola-Lauste-Vaala;Turku;853;Varsinais-Suomi;2
20760;Piispanristi;Kaarina;202;Varsinais-Suomi;2
20780;Kaarina Keskus;Kaarina;202;Varsinais-Suomi;2
20800;Ammattikorkeakoulu;Turku;853;Varsinais-Suomi;2
20810;Martti-Korppolaismäki;Turku;853;Varsinais-Suomi;2
20880;Uittamo;Turku;853;Varsinais-Suomi;2
20900;Moikoinen-Pikisaari;Turku;853;Varsinais-Suomi;2
20960;Kakskerta;Turku;853;Varsinais-Suomi;2
21100;Naantali Keskus;Naantali;529;Varsinais-Suomi;2
21110;Taimo-Nuhjala-Lietsala;Naantali;529;Varsinais-Suomi;2
21120;Viherjäinen;Raisio;680;Varsinais-Suomi;2
21130;Poikko;Naantali;529;Varsinais-Suomi;2
21140;Rymättylä Keskus;Naantali;529;Varsinais-Suomi;2
21150;Röölä;Naantali;529;Varsinais-Suomi;2
21160;Merimasku;Naantali;529;Varsinais-Suomi;2
21180;Livonsaari;Naantali;529;Varsinais-Suomi;2
21195;Velkua;Naantali;529;Varsinais-Suomi;2
21200;Raisio Keskus;Raisio;680;Varsinais-Suomi;2
21210;Hakinmäki;Raisio;680;Varsinais-Suomi;2
21220;Somersoja;Raisio;680;Varsinais-Suomi;2
21230;Lemu;Masku;481;Varsinais-Suomi;2
21240;Askainen Keskus;Masku;481;Varsinais-Suomi;2
21250;Masku;Masku;481;Varsinais-Suomi;2
21260;Ihala;Raisio;680;Varsinais-Suomi;2
21270;Nousiainen;Nousiainen;538;Varsinais-Suomi;2
21280;Kuloinen;Raisio;680;Varsinais-Suomi;2
21290;Rusko;Rusko;704;Varsinais-Suomi;2
21310;Vahto;Rusko;704;Varsinais-Suomi;2
21330;Paattinen;Turku;853;Varsinais-Suomi;2
21340;Tortinmäki;Turku;853;Varsinais-Suomi;2
21350;Ilmarinen;Lieto;423;Varsinais-Suomi;2
21360;Lieto Asemanseutu;Lieto;423;Varsinais-Suomi;2
21370;Aura kk.;Aura;19;Varsinais-Suomi;2
21380;Aura Keskus;Aura;19;Varsinais-Suomi;2
21410;Vanhalinna;Lieto;423;Varsinais-Suomi;2
21420;Lieto Keskus;Lieto;423;Varsinais-Suomi;2
21430;Yliskulma;Lieto;423;Varsinais-Suomi;2
21450;Tarvasjoki Keskus;Lieto;423;Varsinais-Suomi;2
21480;Prunkila;Marttila;480;Varsinais-Suomi;2
21490;Marttila;Marttila;480;Varsinais-Suomi;2
21500;Piikkiö;Kaarina;202;Varsinais-Suomi;2
21510;Hevonpää;Paimio;577;Varsinais-Suomi;2
21520;Naskarla;Paimio;577;Varsinais-Suomi;2
21530;Paimio Keskus;Paimio;577;Varsinais-Suomi;2
21540;Preitilä;Paimio;577;Varsinais-Suomi;2
21555;Taatila;Paimio;577;Varsinais-Suomi;2
21560;Ollila;Marttila;480;Varsinais-Suomi;2
21570;Sauvo Keskus;Sauvo;738;Varsinais-Suomi;2
21590;Karuna;Sauvo;738;Varsinais-Suomi;2
21600;Parainen Keskus;Parainen;445;Varsinais-Suomi;2
21610;Kirjala;Parainen;445;Varsinais-Suomi;2
21620;Kuusisto;Kaarina;202;Varsinais-Suomi;2
21630;Lielahti;Parainen;445;Varsinais-Suomi;2
21650;Lillandet;Parainen;445;Varsinais-Suomi;2
21660;Nauvo Keskus;Parainen;445;Varsinais-Suomi;2
21670;Mattnäs-Nötö;Parainen;445;Varsinais-Suomi;2
21680;Nötö;Parainen;445;Varsinais-Suomi;2
21710;Korppoo Keskus-Utö;Parainen;445;Varsinais-Suomi;2
21720;Korpoström;Parainen;445;Varsinais-Suomi;2
21740;Utö;Parainen;445;Varsinais-Suomi;2
21750;Norrskata;Parainen;445;Varsinais-Suomi;2
21760;Houtskär Keskus;Parainen;445;Varsinais-Suomi;2
21770;Mossala;Parainen;445;Varsinais-Suomi;2
21800;Kyrö;Pöytyä;636;Varsinais-Suomi;2
21820;Kumila;Pöytyä;636;Varsinais-Suomi;2
21840;Karinainen;Pöytyä;636;Varsinais-Suomi;2
21860;Auvainen;Pöytyä;636;Varsinais-Suomi;2
21870;Riihikoski;Pöytyä;636;Varsinais-Suomi;2
21880;Pöytyä;Pöytyä;636;Varsinais-Suomi;2
21890;Haveri;Pöytyä;636;Varsinais-Suomi;2
21900;Yläne Keskus;Pöytyä;636;Varsinais-Suomi;2
21930;Uusikartano;Pöytyä;636;Varsinais-Suomi;2
22100;Maarianhamina;Maarianhamina;478;Ahvenanmaa;21
22120;Möckelö;Jomala;170;Ahvenanmaa;21
22130;Gottby;Jomala;170;Ahvenanmaa;21
22140;Önningby;Jomala;170;Ahvenanmaa;21
22150;Jomala Centrum;Jomala;170;Ahvenanmaa;21
22160;Järsö;Lemland;417;Ahvenanmaa;21
22220;Emkarby;Finström;60;Ahvenanmaa;21
22240;Hammarland;Hammarland;76;Ahvenanmaa;21
22270;Storby;Eckerö;43;Ahvenanmaa;21
22310;Pålsböle;Finström;60;Ahvenanmaa;21
22320;Ödkarby;Saltvik;736;Ahvenanmaa;21
22330;Tjudö;Finström;60;Ahvenanmaa;21
22340;Geta;Geta;65;Ahvenanmaa;21
22410;Godby;Finström;60;Ahvenanmaa;21
22430;Saltvik;Saltvik;736;Ahvenanmaa;21
22520;Tosarby;Sund;771;Ahvenanmaa;21
22530;Sund;Sund;771;Ahvenanmaa;21
22550;Vårdö;Vårdö;941;Ahvenanmaa;21
22610;Lemland;Lemland;417;Ahvenanmaa;21
22630;Lumparland;Lumparland;438;Ahvenanmaa;21
22710;Ålands Degerby;Föglö;62;Ahvenanmaa;21
22720;Sottunga;Sottunga;766;Ahvenanmaa;21
22730;Kökar;Kökar;318;Ahvenanmaa;21
22810;Seglinge;Kumlinge;295;Ahvenanmaa;21
22820;Kumlinge;Kumlinge;295;Ahvenanmaa;21
22830;Enklinge;Kumlinge;295;Ahvenanmaa;21
22840;Lappo;Brändö;35;Ahvenanmaa;21
22910;Torsholma;Brändö;35;Ahvenanmaa;21
22920;Brändö-Åland;Brändö;35;Ahvenanmaa;21
22930;Fiskö;Brändö;35;Ahvenanmaa;21
22940;Åva;Brändö;35;Ahvenanmaa;21
22950;Jurmo;Brändö;35;Ahvenanmaa;21
23100;Mynämäki Keskus;Mynämäki;503;Varsinais-Suomi;2
23120;Mietoinen Keskus;Mynämäki;503;Varsinais-Suomi;2
23140;Hietamäki;Mynämäki;503;Varsinais-Suomi;2
23200;Vinkkilä;Vehmaa;918;Varsinais-Suomi;2
23210;Vehmaa;Vehmaa;918;Varsinais-Suomi;2
23260;Rautila;Vehmaa;918;Varsinais-Suomi;2
23310;Taivassalo;Taivassalo;833;Varsinais-Suomi;2
23360;Kustavi;Kustavi;304;Varsinais-Suomi;2
23390;Iniö;Parainen;445;Varsinais-Suomi;2
23450;Lokalahti;Uusikaupunki;895;Varsinais-Suomi;2
23500;Uusikaupunki Keskus;Uusikaupunki;895;Varsinais-Suomi;2
23600;Kalanti Keskus;Uusikaupunki;895;Varsinais-Suomi;2
23660;Kalanti Asemanseutu;Uusikaupunki;895;Varsinais-Suomi;2
23800;Laitila Keskus;Laitila;400;Varsinais-Suomi;2
23840;Soukainen;Laitila;400;Varsinais-Suomi;2
23880;Suontaka;Laitila;400;Varsinais-Suomi;2
23930;Pyhämaa;Uusikaupunki;895;Varsinais-Suomi;2
23950;Pyhäranta;Pyhäranta;631;Varsinais-Suomi;2
23960;Santtio;Pyhäranta;631;Varsinais-Suomi;2
24100;Salo Keskus;Salo;734;Varsinais-Suomi;2
24130;Ylhäisi;Salo;734;Varsinais-Suomi;2
24240;Rappula;Salo;734;Varsinais-Suomi;2
24260;Ollikkala;Salo;734;Varsinais-Suomi;2
24280;Tupuri-Hähkänä;Salo;734;Varsinais-Suomi;2
24800;Halikko Keskus;Salo;734;Varsinais-Suomi;2
24910;Halikko Asemanseutu;Salo;734;Varsinais-Suomi;2
25110;Kruusila;Salo;734;Varsinais-Suomi;2
25130;Muurla;Salo;734;Varsinais-Suomi;2
25160;Tuohittu;Salo;734;Varsinais-Suomi;2
25170;Kotalato;Salo;734;Varsinais-Suomi;2
25180;Romsila;Salo;734;Varsinais-Suomi;2
25190;Inkere;Salo;734;Varsinais-Suomi;2
25210;Vartsala;Salo;734;Varsinais-Suomi;2
25230;Angelniemi;Salo;734;Varsinais-Suomi;2
25240;Hajala;Salo;734;Varsinais-Suomi;2
25250;Märynummi;Salo;734;Varsinais-Suomi;2
25260;Vaskio;Salo;734;Varsinais-Suomi;2
25320;Raatala;Salo;734;Varsinais-Suomi;2
25330;Kuusjoki Keskus;Salo;734;Varsinais-Suomi;2
25340;Kanunki;Salo;734;Varsinais-Suomi;2
25360;Pertteli Keskus;Salo;734;Varsinais-Suomi;2
25370;Hiisi;Salo;734;Varsinais-Suomi;2
25380;Rekijoki;Salo;734;Varsinais-Suomi;2
25390;Kiikala Keskus;Salo;734;Varsinais-Suomi;2
25410;Suomusjärvi Keskus;Salo;734;Varsinais-Suomi;2
25420;Lahnajärvi;Salo;734;Varsinais-Suomi;2
25430;Kettula;Salo;734;Varsinais-Suomi;2
25460;Toija;Salo;734;Varsinais-Suomi;2
25470;Kisko kk;Salo;734;Varsinais-Suomi;2
25500;Perniö Keskus;Salo;734;Varsinais-Suomi;2
25520;Perniö Asemanseutu;Salo;734;Varsinais-Suomi;2
25540;Knaapila;Salo;734;Varsinais-Suomi;2
25550;Aijala;Salo;734;Varsinais-Suomi;2
25560;Koski Asemanseutu;Salo;734;Varsinais-Suomi;2
25570;Teijo-Mathildedal;Salo;734;Varsinais-Suomi;2
25610;Ylönkylä;Salo;734;Varsinais-Suomi;2
25630;Finby;Salo;734;Varsinais-Suomi;2
25640;Förby;Salo;734;Varsinais-Suomi;2
25650;Strömma;Kemiönsaari;322;Varsinais-Suomi;2
25660;Mathildedal;Salo;734;Varsinais-Suomi;2
25700;Kemiö Keskus;Kemiönsaari;322;Varsinais-Suomi;2
25710;Vreta-Vestlax;Kemiönsaari;322;Varsinais-Suomi;2
25730;Mjösund;Kemiönsaari;322;Varsinais-Suomi;2
25760;Kiila;Kemiönsaari;322;Varsinais-Suomi;2
25810;Mark;Kemiönsaari;322;Varsinais-Suomi;2
25820;Vestlax;Kemiönsaari;322;Varsinais-Suomi;2
25830;Västanfjärd Keskus;Kemiönsaari;322;Varsinais-Suomi;2
25840;Nivelax;Kemiönsaari;322;Varsinais-Suomi;2
25860;Björkboda;Kemiönsaari;322;Varsinais-Suomi;2
25870;Dragsfjärd;Kemiönsaari;322;Varsinais-Suomi;2
